KEYID,SECTOR,NSTR,TARA,GR1,GR2,GR3,GR4,GR5,GR6,GR7,GR8,XFILES,ANUL
41259135,F9500,040,,,36000,,36000,,,,,,2018
41259135,F9500,060,,,36000,,36000,,,,,,2018
41259135,F9500,060,380,,36000,,36000,,,,,,2018
40353665,F9500,050,,1800,,,1800,,,,,,2018
40353665,F9500,050,380,1800,,,1800,,,,,,2018
40353665,F9500,040,,1800,,,1800,,,,,,2018
40867826,F9500,040,,2700,,,2700,,,,,,2018
40867826,F9500,050,,2700,,,2700,,,,,,2018
40867826,F9500,050,112,2700,,,2700,,,,,,2018
40485875,F9500,050,,5300,,,5300,,,,,,2018
40485875,F9500,050,642,1800,,,1800,,,,,,2018
40485875,F9500,050,250,3500,,,3500,,,,,,2018
40485875,F9500,040,,5300,,,5300,,,,,,2018
40700322,F9500,040,,1378900,,,1378900,,,,,,2018
40700322,F9500,060,,1378900,,,1378900,,,,,,2018
40700322,F9500,060,380,1378900,,,1378900,,,,,,2018
40995576,F9500,050,,10000,,,10000,,,,,,2018
40995576,F9500,050,792,10000,,,10000,,,,,,2018
40995576,F9500,040,,10000,,,10000,,,,,,2018
40995576,F9500,010,,0,,,0,,,,,,2018
5699826,F9500,040,,424145730,,,424145730,,,,,,2018
5699826,F9500,060,,424145730,,,424145730,,,,,,2018
5699826,F9500,060,250,424145730,,,424145730,,,,,,2018
40154799,F9500,040,,2500,,,2500,,,,,,2018
40154799,F9500,050,,2500,,,2500,,,,,,2018
40154799,F9500,050,100,2500,,,2500,,,,,,2018
40262566,F9500,040,,4050,,,4050,,,,,,2018
40262566,F9500,060,,4050,,,4050,,,,,,2018
40262566,F9500,060,642,4050,,,4050,,,,,,2018
41021528,F9500,060,,6023799,,6023799,,,,,,,2018
41021528,F9500,060,208,6023799,,6023799,,,,,,,2018
41021528,F9500,040,,6023799,,6023799,,,,,,,2018
40993318,F9500,060,,166726,,,166726,,,,,,2018
40993318,F9500,060,380,166726,,,166726,,,,,,2018
40993318,F9500,040,,166726,,,166726,,,,,,2018
40445930,F9500,040,,31297,,,31297,,,,,,2018
40445930,F9500,060,,31297,,,31297,,,,,,2018
40445930,F9500,060,380,31297,,,31297,,,,,,2018
41011719,F9500,050,,3780,,,3780,,,,,,2018
41011719,F9500,050,380,3780,,,3780,,,,,,2018
41011719,F9500,040,,3780,,,3780,,,,,,2018
41011719,F9500,010,,0,,,0,,,,,,2018
41233495,F9500,040,,,902166,,902166,,,,,,2018
41233495,F9500,060,,,902166,,902166,,,,,,2018
41233495,F9500,060,642,,902166,,902166,,,,,,2018
40768120,F9500,040,,5400,,,5400,,,,,,2018
40768120,F9500,060,,5400,,,5400,,,,,,2018
40768120,F9500,060,250,5400,,,5400,,,,,,2018
40405400,F9500,040,,10000,,,10000,,,,,,2018
40405400,F9500,060,372,10000,,,10000,,,,,,2018
40405400,F9500,060,,10000,,,10000,,,,,,2018
40205096,F9500,040,,4,,,4,,,,,,2018
40205096,F9500,050,,4,,,4,,,,,,2018
40205096,F9500,050,372,4,,,4,,,,,,2018
40000688,F9500,040,,5400,,,5400,,,,,,2018
40000688,F9500,050,,5400,,,5400,,,,,,2018
40000688,F9500,050,643,5400,,,5400,,,,,,2018
40975088,F9500,040,,41133000,,,41133000,,,,,,2018
40975088,F9500,060,,41133000,,,41133000,,,,,,2018
40975088,F9500,060,380,41133000,,,41133000,,,,,,2018
40154612,F9500,060,,4320,,,4320,,,,,,2018
40154612,F9500,060,643,4320,,,4320,,,,,,2018
40154612,F9500,050,,540,,,540,,,,,,2018
40154612,F9500,050,276,540,,,540,,,,,,2018
40154612,F9500,040,,4860,0,0,4860,,,,,,2018
40154612,F9500,030,,0,0,0,0,,,,,,2018
40154612,F9500,010,,0,0,0,0,,,,,,2018
40924228,F9500,040,,5400,,,5400,,,,,,2018
40924228,F9500,060,,5400,,,5400,,,,,,2018
40924228,F9500,060,616,5400,,,5400,,,,,,2018
40559504,F9500,050,,5400,,,5400,,,,,,2018
40559504,F9500,050,642,5400,,,5400,,,,,,2018
40559504,F9500,040,,5400,0,0,5400,,,,,,2018
40559504,F9500,020,,0,0,0,0,,,,,,2018
40559504,F9500,010,,0,0,0,0,,,,,,2018
38611611,F9500,060,,393146,,,393146,,,,,,2018
38611611,F9500,060,250,393146,,,393146,,,,,,2018
38611611,F9500,040,,393146,,,393146,,,,,,2018
38611611,F9500,010,,0,,,0,,,,,,2018
40742639,F9500,040,,3031700,,,3031700,,,,,,2018
40742639,F9500,050,,5400,,,5400,,,,,,2018
40742639,F9500,050,380,5400,,,5400,,,,,,2018
40742639,F9500,060,,3026300,,,3026300,,,,,,2018
40742639,F9500,060,380,3026300,,,3026300,,,,,,2018
40279696,F9500,040,,4800,,,4800,,,,,,2018
40279696,F9500,060,,4800,,,4800,,,,,,2018
40279696,F9500,060,642,4800,,,4800,,,,,,2018
5691115,F9500,040,,651000,,,651000,,,,,,2018
5691115,F9500,060,,651000,,,651000,,,,,,2018
5691115,F9500,060,570,651000,,,651000,,,,,,2018
40896259,F9500,040,,1158112,,,1158112,,,,,,2018
40896259,F9500,060,,1158112,,,1158112,,,,,,2018
40896259,F9500,060,380,1158112,,,1158112,,,,,,2018
40387173,F9500,040,,2700,,,2700,,,,,,2018
40387173,F9500,060,,2700,,,2700,,,,,,2018
40387173,F9500,060,376,2700,,,2700,,,,,,2018
40306826,F9500,040,,5400,,1600,3800,,,,,,2018
40306826,F9500,060,,5400,,1600,3800,,,,,,2018
40306826,F9500,060,380,5400,,1600,3800,,,,,,2018
40497950,F9500,040,,162961,,,162961,,,,,,2018
40497950,F9500,060,,162961,,,162961,,,,,,2018
40497950,F9500,060,380,162961,,,162961,,,,,,2018
40992000,F9500,040,,4500,500,,5000,,,,,,2018
40992000,F9500,060,,4500,500,,5000,,,,,,2018
40992000,F9500,060,642,4500,500,,5000,,,,,,2018
40995275,F9500,040,,25000,,,25000,,,,,,2018
40995275,F9500,060,,25000,,,25000,,,,,,2018
40995275,F9500,060,642,25000,,,25000,,,,,,2018
41058158,F9500,040,,1000,,,1000,,,,,,2018
41058158,F9500,060,,1000,,,1000,,,,,,2018
41058158,F9500,060,380,1000,,,1000,,,,,,2018
40360760,F9500,040,,5106,,,5106,,,,,,2018
40360760,F9500,060,,5106,,,5106,,,,,,2018
40360760,F9500,060,642,5106,,,5106,,,,,,2018
40402955,F9500,040,,5400,,,5400,,,,,,2018
40402955,F9500,060,,5400,,,5400,,,,,,2018
40402955,F9500,060,380,5400,,,5400,,,,,,2018
40839161,F9500,040,,2700,,,2700,,,,,,2018
40839161,F9500,060,,2700,,,2700,,,,,,2018
40839161,F9500,060,642,2700,,,2700,,,,,,2018
40876541,F9500,040,,2700,,,2700,,,,,,2018
40876541,F9500,060,,2700,,,2700,,,,,,2018
40876541,F9500,060,380,2700,,,2700,,,,,,2018
40891782,F9500,040,,5346,,,5346,,,,,,2018
40891782,F9500,060,,5346,,,5346,,,,,,2018
40891782,F9500,060,56,5346,,,5346,,,,,,2018
40426045,F9500,040,,5484,,,5484,,,,,,2018
40426045,F9500,060,,5484,,,5484,,,,,,2018
40426045,F9500,060,380,5484,,,5484,,,,,,2018
40750107,F9500,040,,2700,,,2700,,,,,,2018
40750107,F9500,060,,2700,,,2700,,,,,,2018
40750107,F9500,060,840,2700,,,2700,,,,,,2018
40534622,F9500,040,,5400,,,5400,,,,,,2018
40534622,F9500,060,,5400,,,5400,,,,,,2018
40534622,F9500,060,380,5400,,,5400,,,,,,2018
41042677,F9500,060,,2700,,,2700,,,,,,2018
41042677,F9500,060,642,2700,,,2700,,,,,,2018
41042677,F9500,040,,2700,,,2700,,,,,,2018
37961993,F9500,040,,7793739,,,7793739,,,,,,2018
37961993,F9500,060,,7793739,,,7793739,,,,,,2018
37961993,F9500,060,40,7793739,,,7793739,,,,,,2018
40852090,F9500,040,,5400,,,5400,,,,,,2018
40852090,F9500,060,,5400,,,5400,,,,,,2018
40852090,F9500,060,380,5400,,,5400,,,,,,2018
40747468,F9500,040,,3443889,,,3443889,,,,,,2018
40747468,F9500,060,,3443889,,,3443889,,,,,,2018
40747468,F9500,060,422,3443889,,,3443889,,,,,,2018
40995501,F9500,040,,4180,,,4180,,,,,,2018
40995501,F9500,060,,4180,,,4180,,,,,,2018
40995501,F9500,060,642,4180,,,4180,,,,,,2018
40995458,F9500,040,,1000,,,1000,,,,,,2018
40995458,F9500,060,,1000,,,1000,,,,,,2018
40995458,F9500,060,642,1000,,,1000,,,,,,2018
40749989,F9500,060,,1100,,,1100,,,,,,2018
40749989,F9500,060,56,1100,,,1100,,,,,,2018
40749989,F9500,040,,1100,,,1100,,,,,,2018
40828453,F9500,060,,1950,,,1950,,,,,,2018
40828453,F9500,060,792,1950,,,1950,,,,,,2018
40828453,F9500,040,,1950,,,1950,,,,,,2018
40891641,F9500,060,,5400,,,5400,,,,,,2018
40891641,F9500,060,124,5400,,,5400,,,,,,2018
40891641,F9500,040,,5400,,,5400,,,,,,2018
41138153,F9500,040,,176000,,,176000,,,,,,2018
41138153,F9500,060,,176000,,,176000,,,,,,2018
41138153,F9500,060,250,176000,,,176000,,,,,,2018
40418844,F9500,040,,166055,,,166055,,,,,,2018
40418844,F9500,060,,166055,,,166055,,,,,,2018
40418844,F9500,060,380,166055,,,166055,,,,,,2018
41055326,F9500,060,,2000,,,2000,,,,,,2018
41055326,F9500,060,380,2000,,,2000,,,,,,2018
41055326,F9500,040,,2000,,,2000,,,,,,2018
40167543,F9500,040,,2700,,,2700,,,,,,2018
40167543,F9500,060,,2700,,,2700,,,,,,2018
40167543,F9500,060,643,2700,,,2700,,,,,,2018
40299552,F9500,040,,5400,,,5400,,,,,,2018
40299552,F9500,060,,5400,,,5400,,,,,,2018
40299552,F9500,060,380,5400,,,5400,,,,,,2018
40788535,F9500,040,,43109361,,,43109361,,,,,,2018
40788535,F9500,050,,3336424,,,3336424,,,,,,2018
40788535,F9500,050,250,3336424,,,3336424,,,,,,2018
40788535,F9500,060,,39772937,,,39772937,,,,,,2018
40788535,F9500,060,56,39772937,,,39772937,,,,,,2018
40185535,F9500,040,,5400,,,5400,,,,,,2018
40185535,F9500,060,,5400,,,5400,,,,,,2018
40185535,F9500,060,380,5400,,,5400,,,,,,2018
40299144,F9500,060,,5400,,,5400,,,,,,2018
40299144,F9500,060,642,5400,,,5400,,,,,,2018
40299144,F9500,040,,5400,,,5400,,,,,,2018
40828341,F9500,040,,3240,,3240,,,,,,,2018
40828341,F9500,060,,3240,,3240,,,,,,,2018
40828341,F9500,060,348,3240,,3240,,,,,,,2018
40656683,F9500,050,,4239698,,,4239698,,,,,,2018
40656683,F9500,050,528,4239698,,,4239698,,,,,,2018
40656683,F9500,040,,4239698,,,4239698,,,,,,2018
40656683,F9500,010,,0,,,0,,,,,,2018
41211714,F9500,060,,100,766502,,766602,,,,,,2018
41211714,F9500,060,196,100,766502,,766602,,,,,,2018
41211714,F9500,050,,0,0,,,,,,,,2018
41211714,F9500,040,,100,766502,,766602,,,,,,2018
41211714,F9500,030,,0,0,,0,,,,,,2018
41211714,F9500,010,,0,0,,0,,,,,,2018
41076251,F9500,060,,0,,,0,,,,,,2018
41076251,F9500,050,,0,,,0,,,,,,2018
41076251,F9500,040,,0,,,0,,,,,,2018
41076251,F9500,010,,0,,,0,,,,,,2018
2747453,F9500,040,,0,0,0,0,,,,,,2018
2747453,F9500,030,,40400035,0,0,40400035,,,,,,2018
2747453,F9500,030,804,6065464,,,6065464,,,,,,2018
2747453,F9500,030,642,34334571,,,34334571,,,,,,2018
2747453,F9500,010,,40400035,0,0,40400035,,,,,,2018
41089207,F9500,040,,56820,,,56820,,,,,,2018
41089207,F9500,060,,56820,,,56820,,,,,,2018
41089207,F9500,060,756,56820,,,56820,,,,,,2018
40387374,F9500,040,,5400,,,5400,,,,,,2018
40387374,F9500,060,,5400,,,5400,,,,,,2018
40387374,F9500,060,792,5400,,,5400,,,,,,2018
40122960,F9500,060,,2700,,,2700,,,,,,2018
40122960,F9500,060,250,2700,,,2700,,,,,,2018
40122960,F9500,040,,2700,,,2700,,,,,,2018
40950473,F9500,050,,600,,,600,,,,,,2018
40950473,F9500,050,400,600,,,600,,,,,,2018
40950473,F9500,040,,600,,,600,,,,,,2018
40738336,F9500,040,,5400,,,5400,,,,,,2018
40738336,F9500,060,,5400,,,5400,,,,,,2018
40738336,F9500,060,31,5400,,,5400,,,,,,2018
40235167,F9500,060,,4900,,,4900,,,,,,2018
40235167,F9500,060,804,3500,,,3500,,,,,,2018
40235167,F9500,060,040,1400,,,1400,,,,,,2018
40235167,F9500,040,,4900,,,4900,,,,,,2018
40235167,F9500,010,,0,,,0,,,,,,2018
38182021,F9500,050,,4343140,,,4343140,,,,,,2018
38182021,F9500,050,092,4343140,,,4343140,,,,,,2018
38182021,F9500,040,,4343140,,,4343140,,,,,,2018
38182021,F9500,010,,0,,,0,,,,,,2018
41184408,F9500,060,,,100,,100,,,,,,2018
41184408,F9500,060,250,,100,,100,,,,,,2018
41184408,F9500,040,,,100,,100,,,,,,2018
41184408,F9500,010,,,0,,0,,,,,,2018
40639901,F9500,040,,15400,,,15400,,,,,,2018
40639901,F9500,060,,15400,,,15400,,,,,,2018
40639901,F9500,060,804,15400,,,15400,,,,,,2018
41211200,F9500,040,,,653277,,653277,,,,,,2018
41211200,F9500,060,,,653277,,653277,,,,,,2018
41211200,F9500,060,276,,653277,,653277,,,,,,2018
40527510,F9500,040,,104013,711465,331610,483868,,,,,,2018
40527510,F9500,060,,104013,711465,331610,483868,,,,,,2018
40527510,F9500,060,792,104013,711465,331610,483868,,,,,,2018
40469244,F9500,040,,5470,,,5470,,,,,,2018
40469244,F9500,060,,5470,,,5470,,,,,,2018
40469244,F9500,060,196,5470,,,5470,,,,,,2018
41257656,F9500,060,,,20000,,20000,,,,,,2018
41257656,F9500,060,642,,20000,,20000,,,,,,2018
41257656,F9500,040,,,20000,,20000,,,,,,2018
40042445,F9500,060,,11760219,,,11760219,,,,,,2018
40042445,F9500,060,422,11760219,,,11760219,,,,,,2018
40042445,F9500,040,,11760219,,,11760219,,,,,,2018
40546565,F9500,050,,0,0,0,0,,,,,,2018
40546565,F9500,040,,0,0,0,0,,,,,,2018
40546565,F9500,010,,0,0,0,0,,,,,,2018
37746616,F9500,060,,713395,,,713395,,,,,,2018
37746616,F9500,060,380,713395,,,713395,,,,,,2018
37746616,F9500,040,,713395,,,713395,,,,,,2018
37746616,F9500,010,,0,,,0,,,,,,2018
38923977,F9500,050,,11536564,,,11536564,,,,,,2018
38923977,F9500,050,380,11536564,,,11536564,,,,,,2018
38923977,F9500,040,,11536564,,,11536564,,,,,,2018
38923977,F9500,010,,0,,,0,,,,,,2018
41010602,F9500,060,,161000,,,161000,,,,,,2018
41010602,F9500,060,804,161000,,,161000,,,,,,2018
41010602,F9500,040,,161000,,,161000,,,,,,2018
41010602,F9500,010,,0,,,0,,,,,,2018
41075932,F9500,060,,5810945,0,0,5810945,,,,,,2018
41075932,F9500,060,804,1897280,,,1897280,,,,,,2018
41075932,F9500,060,040,3913665,,,3913665,,,,,,2018
41075932,F9500,040,,5810945,0,0,5810945,,,,,,2018
41075932,F9500,010,,0,0,0,0,,,,,,2018
40061247,F9500,060,,132060,,,132060,,,,,,2018
40061247,F9500,060,804,132060,,,132060,,,,,,2018
40061247,F9500,040,,132060,,,132060,,,,,,2018
40061247,F9500,010,,0,,,0,,,,,,2018
40814114,F9500,060,,2700,,,2700,,,,,,2018
40814114,F9500,060,804,2700,,,2700,,,,,,2018
40814114,F9500,040,,2700,,,2700,,,,,,2018
40814114,F9500,010,,0,,,0,,,,,,2018
40853623,F9500,050,,5400,,,5400,,,,,,2018
40853623,F9500,050,804,5400,,,5400,,,,,,2018
40853623,F9500,040,,5400,0,0,5400,,,,,,2018
40853623,F9500,020,,0,0,0,0,,,,,,2018
40853623,F9500,010,,0,0,0,0,,,,,,2018
40138263,F9500,060,,1782,,,1782,,,,,,2018
40138263,F9500,060,804,1782,,,1782,,,,,,2018
40138263,F9500,040,,1782,,,1782,,,,,,2018
40138263,F9500,010,,0,,,0,,,,,,2018
40609449,F9500,060,,1211292,,,1211292,,,,,,2018
40609449,F9500,060,380,1211292,,,1211292,,,,,,2018
40609449,F9500,040,,1211292,,,1211292,,,,,,2018
40609449,F9500,010,,0,,,0,,,,,,2018
20478123,F9500,040,,85800,,,85800,,,,,,2018
20478123,F9500,060,,85800,,,85800,,,,,,2018
20478123,F9500,060,642,85150,,,85150,,,,,,2018
20478123,F9500,060,643,250,,,250,,,,,,2018
20478123,F9500,060,756,250,,,250,,,,,,2018
20478123,F9500,060,380,150,,,150,,,,,,2018
40158455,F9500,060,,377834707,,,377834707,,,,,,2018
40158455,F9500,060,528,377834707,,,377834707,,,,,,2018
40158455,F9500,040,,377834707,,,377834707,,,,,,2018
40286650,F9500,060,,552849,,,552849,,,,,,2018
40286650,F9500,060,380,552849,,,552849,,,,,,2018
40286650,F9500,040,,552849,,,552849,,,,,,2018
40286650,F9500,010,,0,,,0,,,,,,2018
41091150,F9500,060,,2000,,,2000,,,,,,2018
41091150,F9500,060,380,2000,,,2000,,,,,,2018
41091150,F9500,040,,2000,,,2000,,,,,,2018
41091150,F9500,010,,0,,,0,,,,,,2018
38185947,F9500,060,,20000,,,20000,,,,,,2018
38185947,F9500,060,276,20000,,,20000,,,,,,2018
38185947,F9500,040,,20000,,,20000,,,,,,2018
38185947,F9500,010,,0,,,0,,,,,,2018
41208267,F9500,060,,1964996,969242,,2934238,,,,,,2018
41208267,F9500,060,642,1964996,969242,,2934238,,,,,,2018
41208267,F9500,040,,1964996,969242,,2934238,,,,,,2018
41208267,F9500,010,,0,0,,0,,,,,,2018
15819964,F9500,040,,4115360,,,4115360,,,,,,2018
15819964,F9500,060,,4115360,,,4115360,,,,,,2018
15819964,F9500,060,196,4115360,,,4115360,,,,,,2018
927748,F9500,060,,895234,,,895234,,,,,,2018
927748,F9500,060,756,895234,,,895234,,,,,,2018
927748,F9500,040,,895234,,,895234,,,,,,2018
41139419,F9500,040,,531913,,,531913,,,,,,2018
41139419,F9500,060,,531913,,,531913,,,,,,2018
41139419,F9500,060,276,531913,,,531913,,,,,,2018
40546016,F9500,040,,7940714,,,7940714,,,,,,2018
40546016,F9500,060,,7940714,,,7940714,,,,,,2018
40546016,F9500,060,784,7940714,,,7940714,,,,,,2018
41031067,F9500,040,,21000,,,21000,,,,,,2018
41031067,F9500,060,,21000,,,21000,,,,,,2018
41031067,F9500,060,528,21000,,,21000,,,,,,2018
3077055,F9500,050,,0,,,0,,,,,,2018
3077055,F9500,040,,0,,,0,,,,,,2018
3077055,F9500,010,,0,,,0,,,,,,2018
41025124,F9500,040,,2000,,,2000,,,,,,2018
41025124,F9500,060,804,2000,,,2000,,,,,,2018
41025124,F9500,060,,2000,,,2000,,,,,,2018
40637813,F9500,040,,2700,,,2700,,,,,,2018
40637813,F9500,060,840,2700,,,2700,,,,,,2018
40637813,F9500,060,,2700,,,2700,,,,,,2018
37465937,F9500,040,,36289563,,36289563,,,,,,,2018
37465937,F9500,050,,36289563,,36289563,,,,,,,2018
37465937,F9500,050,092,36289563,,36289563,,,,,,,2018
41149984,F9500,060,,2029420,4918594,,6948014,,,,,,2018
41149984,F9500,060,528,2029420,4918594,,6948014,,,,,,2018
41149984,F9500,040,,2029420,4918594,,6948014,,,,,,2018
41149984,F9500,010,,0,0,,0,,,,,,2018
40285892,F9500,040,,1841360,511163,,2352523,,,,,,2018
40285892,F9500,060,,1841360,511163,,2352523,,,,,,2018
40285892,F9500,060,756,1841360,511163,,2352523,,,,,,2018
41196386,F9500,040,,6000,950980,,956980,,,,,,2018
41196386,F9500,060,,6000,950980,,956980,,,,,,2018
41196386,F9500,060,642,6000,950980,,956980,,,,,,2018
40908583,F9500,060,,5400,,,5400,,,,,,2018
40908583,F9500,060,760,5400,,,5400,,,,,,2018
40908583,F9500,040,,5400,,,5400,,,,,,2018
40908583,F9500,010,,0,,,0,,,,,,2018
5692907,F9500,040,,1642200,,,1642200,,,,,,2018
5692907,F9500,060,,1642200,,,1642200,,,,,,2018
5692907,F9500,060,756,1642200,,,1642200,,,,,,2018
41181427,F9500,060,,10000,,,10000,,,,,,2018
41181427,F9500,060,616,10000,,,10000,,,,,,2018
41181427,F9500,050,,0,,,0,,,,,,2018
41181427,F9500,040,,10000,,,10000,,,,,,2018
41181427,F9500,010,,0,,,0,,,,,,2018
40776957,F9500,040,,0,,,0,,,,,,2018
40776957,F9500,030,,4183285,,,4183285,,,,,,2018
40776957,F9500,030,642,4183285,,,4183285,,,,,,2018
40776957,F9500,010,,4183285,,,4183285,,,,,,2018
40417046,F9500,040,,5400,,,5400,,,,,,2018
40417046,F9500,060,,5400,,,5400,,,,,,2018
40417046,F9500,060,528,5400,,,5400,,,,,,2018
40526445,F9500,040,,5400,,,5400,,,,,,2018
40526445,F9500,060,,5400,,,5400,,,,,,2018
40526445,F9500,060,804,5400,,,5400,,,,,,2018
40702433,F9500,040,,5123790,,,5123790,,,,,,2018
40702433,F9500,060,,5123790,,,5123790,,,,,,2018
40702433,F9500,060,196,5123790,,,5123790,,,,,,2018
40505052,F9500,060,,2700,,,2700,,,,,,2018
40505052,F9500,060,643,2700,,,2700,,,,,,2018
40505052,F9500,040,,2700,,,2700,,,,,,2018
40505052,F9500,010,,0,,,0,,,,,,2018
40164036,F9500,040,,482830,,,482830,,,,,,2018
40164036,F9500,060,,482830,,,482830,,,,,,2018
40164036,F9500,060,372,482830,,,482830,,,,,,2018
40070909,F9500,060,,55280842,,1,55280841,,,,,,2018
40070909,F9500,060,196,55280842,,1,55280841,,,,,,2018
40070909,F9500,050,,0,0,0,0,,,,,,2018
40070909,F9500,040,,55280842,0,1,55280841,,,,,,2018
40070909,F9500,010,,0,0,0,0,,,,,,2018
40372332,F9500,060,,5130,,,5130,,,,,,2018
40372332,F9500,060,804,5130,,,5130,,,,,,2018
40372332,F9500,040,,5130,,,5130,,,,,,2018
40972983,F9500,040,,5000,,,5000,,,,,,2018
40972983,F9500,060,,5000,,,5000,,,,,,2018
40972983,F9500,060,643,5000,,,5000,,,,,,2018
41120673,F9500,040,,1000,,,1000,,,,,,2018
41120673,F9500,060,,1000,,,1000,,,,,,2018
41120673,F9500,060,643,1000,,,1000,,,,,,2018
40776265,F9500,040,,4050,,,4050,,,,,,2018
40776265,F9500,060,,4050,,,4050,,,,,,2018
40776265,F9500,060,196,2700,,,2700,,,,,,2018
40776265,F9500,060,428,1350,,,1350,,,,,,2018
37955188,F9500,040,,8165000,,,8165000,,,,,,2018
37955188,F9500,060,,8165000,,,8165000,,,,,,2018
37955188,F9500,060,643,8165000,,,8165000,,,,,,2018
15852329,F9500,050,,6916760,,,6916760,,,,,,2018
15852329,F9500,050,724,6916760,,,6916760,,,,,,2018
15852329,F9500,040,,6916760,,,6916760,,,,,,2018
15852329,F9500,010,,0,,,0,,,,,,2018
41229217,F9500,060,,,0,,0,,,,,,2018
41229217,F9500,040,,,0,,0,,,,,,2018
41229217,F9500,010,,,0,,0,,,,,,2018
41118794,F9500,060,,854606,,,854606,,,,,,2018
41118794,F9500,060,100,854606,,,854606,,,,,,2018
41118794,F9500,040,,854606,,,854606,,,,,,2018
41118794,F9500,010,,0,,,0,,,,,,2018
40973876,F9500,060,,2000,,,2000,,,,,,2018
40973876,F9500,060,100,2000,,,2000,,,,,,2018
40973876,F9500,040,,2000,,,2000,,,,,,2018
40973876,F9500,010,,0,,,0,,,,,,2018
2747529,F9500,040,,5400,,5400,,,,,,,2018
2747529,F9500,060,,5400,,5400,,,,,,,2018
2747529,F9500,060,643,5400,,5400,,,,,,,2018
41230344,F9500,040,,,5400,,5400,,,,,,2018
41230344,F9500,060,,,5400,,5400,,,,,,2018
41230344,F9500,060,08,,5400,,5400,,,,,,2018
40735591,F9500,050,,1063367,,,1063367,,,,,,2018
40735591,F9500,050,690,1063367,,,1063367,,,,,,2018
40735591,F9500,040,,1063367,,,1063367,,,,,,2018
40735591,F9500,010,,0,,,0,,,,,,2018
40797787,F9500,060,,9262423,,,9262423,,,,,,2018
40797787,F9500,060,643,9262423,,,9262423,,,,,,2018
40797787,F9500,040,,9262423,,,9262423,,,,,,2018
40797787,F9500,010,,0,,,0,,,,,,2018
40946843,F9500,040,,2759487,,,2759487,,,,,,2018
40946843,F9500,060,,2759487,,,2759487,,,,,,2018
40946843,F9500,060,826,2759487,,,2759487,,,,,,2018
41023544,F9500,050,,200000,,,200000,,,,,,2018
41023544,F9500,050,792,200000,,,200000,,,,,,2018
41023544,F9500,040,,200000,,,200000,,,,,,2018
40748777,F9500,060,,2300300,,,2300300,,,,,,2018
40748777,F9500,060,643,2300300,,,2300300,,,,,,2018
40748777,F9500,040,,2300300,,,2300300,,,,,,2018
40549871,F9500,040,,1397791,,,1397791,,,,,,2018
40549871,F9500,060,,1397791,,,1397791,,,,,,2018
40549871,F9500,060,792,1397791,,,1397791,,,,,,2018
4508155,F9500,060,,11669485,16800520,,28470005,,,,,,2018
4508155,F9500,060,792,11669485,16800520,,28470005,,,,,,2018
4508155,F9500,040,,11669485,16800520,,28470005,,,,,,2018
4508155,F9500,010,,0,0,,0,,,,,,2018
213084,F9500,050,,1100,,,1100,,,,,,2018
213084,F9500,050,643,1100,,,1100,,,,,,2018
213084,F9500,040,,1100,,,1100,,,,,,2018
213084,F9500,010,,0,,,0,,,,,,2018
41280023,F9500,050,,,1000,,1000,,,,,,2018
41280023,F9500,050,792,,1000,,1000,,,,,,2018
41280023,F9500,040,,,1000,,1000,,,,,,2018
41280023,F9500,010,,,0,,0,,,,,,2018
20427841,F9500,060,,0,,,0,,,,,,2018
20427841,F9500,040,,0,,,0,,,,,,2018
20427841,F9500,010,,0,,,0,,,,,,2018
38912910,F9500,040,,19921566,,,19921566,,,,,,2018
38912910,F9500,060,,19921566,,,19921566,,,,,,2018
38912910,F9500,060,643,19921566,,,19921566,,,,,,2018
40708602,F9500,050,,1080,,,1080,,,,,,2018
40708602,F9500,040,,4860,,,4860,,,,,,2018
40708602,F9500,050,792,1080,,,1080,,,,,,2018
40708602,F9500,060,,3780,,,3780,,,,,,2018
40708602,F9500,060,643,1620,,,1620,,,,,,2018
40708602,F9500,060,792,2160,,,2160,,,,,,2018
15803621,F9500,040,,1000,,,1000,,,,,,2018
15803621,F9500,050,,1000,,,1000,,,,,,2018
15803621,F9500,050,804,1000,,,1000,,,,,,2018
40797830,F9500,040,,5400,,,5400,,,,,,2018
40797830,F9500,050,,54,,,54,,,,,,2018
40797830,F9500,050,642,54,,,54,,,,,,2018
40797830,F9500,060,,5346,,,5346,,,,,,2018
40797830,F9500,060,528,5346,,,5346,,,,,,2018
38018623,F9500,040,,4252700,,,4252700,,,,,,2018
38018623,F9500,050,,4252700,,,4252700,,,,,,2018
38018623,F9500,050,643,4252700,,,4252700,,,,,,2018
40441814,F9500,040,,5400,,,5400,,,,,,2018
40441814,F9500,060,,5400,,,5400,,,,,,2018
40441814,F9500,060,642,5400,,,5400,,,,,,2018
40797864,F9500,040,,5400,,,5400,,,,,,2018
40797864,F9500,060,,5400,,,5400,,,,,,2018
40797864,F9500,060,642,5400,,,5400,,,,,,2018
40549960,F9500,040,,9027456,,,9027456,,,,,,2018
40549960,F9500,060,,9027456,,,9027456,,,,,,2018
40549960,F9500,060,100,9027456,,,9027456,,,,,,2018
40739815,F9500,060,,35049023,,,35049023,,,,,,2018
40739815,F9500,060,528,35049023,,,35049023,,,,,,2018
40739815,F9500,040,,35049023,,,35049023,,,,,,2018
40739815,F9500,010,,0,,,0,,,,,,2018
40797824,F9500,060,,21492846,,,21492846,,,,,,2018
40797824,F9500,060,528,21492846,,,21492846,,,,,,2018
